EventTag,Latitude,Longitude,Tags
RiotsOrProtests,5.6333,38.2333,RiotsOrProtests
RiotsOrProtests,5.6333,38.2333,RiotsOrProtests
RiotsOrProtests,5.6333,38.2333,RiotsOrProtests
RiotsOrProtests,5.6333,38.2333,RiotsOrProtests
RiotsOrProtests,5.6333,38.2333,RiotsOrProtests
RiotsOrProtests,0.7414,30.0417,RiotsOrProtests
RiotsOrProtests,1.56667,30.25,RiotsOrProtests
RiotsOrProtests,1.56667,30.25,RiotsOrProtests
RiotsOrProtests,1.56667,30.25,RiotsOrProtests
RiotsOrProtests,9.74503,45.63403,RiotsOrProtests
RiotsOrProtests,0.1337,29.28896,RiotsOrProtests
RiotsOrProtests,-32.33333,28.15,RiotsOrProtests
RiotsOrProtests,-32.33333,28.15,RiotsOrProtests
RiotsOrProtests,-32.33333,28.15,RiotsOrProtests
RiotsOrProtests,0.88703,32.47758,RiotsOrProtests
RiotsOrProtests,8.2516,46.31572,RiotsOrProtests
RiotsOrProtests,8.2516,46.31572,RiotsOrProtests
RiotsOrProtests,8.2516,46.31572,RiotsOrProtests
RiotsOrProtests,8.2516,46.31572,RiotsOrProtests
RiotsOrProtests,8.2516,46.31572,RiotsOrProtests
RiotsOrProtests,8.2516,46.31572,RiotsOrProtests
RiotsOrProtests,0.35083,32.56694,RiotsOrProtests
RiotsOrProtests,30.07708,31.28591,RiotsOrProtests
RiotsOrProtests,30.07708,31.28591,RiotsOrProtests
RiotsOrProtests,30.07708,31.28591,RiotsOrProtests
RiotsOrProtests,30.07708,31.28591,RiotsOrProtests
RiotsOrProtests,30.07708,31.28591,RiotsOrProtests
RiotsOrProtests,30.07708,31.28591,RiotsOrProtests
RiotsOrProtests,30.07708,31.28591,RiotsOrProtests
RiotsOrProtests,30.07708,31.28591,RiotsOrProtests
RiotsOrProtests,30.07708,31.28591,RiotsOrProtests
RiotsOrProtests,30.07708,31.28591,RiotsOrProtests
RiotsOrProtests,30.07708,31.28591,RiotsOrProtests
RiotsOrProtests,30.07708,31.28591,RiotsOrProtests
RiotsOrProtests,30.07708,31.28591,RiotsOrProtests
RiotsOrProtests,30.07708,31.28591,RiotsOrProtests
RiotsOrProtests,30.07708,31.28591,RiotsOrProtests
RiotsOrProtests,30.07708,31.28591,RiotsOrProtests
RiotsOrProtests,30.07708,31.28591,RiotsOrProtests
RiotsOrProtests,30.07708,31.28591,RiotsOrProtests
RiotsOrProtests,4.96667,8.33333,RiotsOrProtests
RiotsOrProtests,4.96667,8.33333,RiotsOrProtests
RiotsOrProtests,4.96667,8.33333,RiotsOrProtests
RiotsOrProtests,4.96667,8.33333,RiotsOrProtests
RiotsOrProtests,-29.72868,30.54256,RiotsOrProtests
RiotsOrProtests,-29.72868,30.54256,RiotsOrProtests
RiotsOrProtests,5.1,-1.23333,RiotsOrProtests
RiotsOrProtests,5.1,-1.23333,RiotsOrProtests
RiotsOrProtests,5.1,-1.23333,RiotsOrProtests
RiotsOrProtests,-33.92528,18.42389,RiotsOrProtests
RiotsOrProtests,-33.92528,18.42389,RiotsOrProtests
RiotsOrProtests,-33.92528,18.42389,RiotsOrProtests
RiotsOrProtests,-33.92528,18.42389,RiotsOrProtests
RiotsOrProtests,-33.92528,18.42389,RiotsOrProtests
RiotsOrProtests,-33.92528,18.42389,RiotsOrProtests
RiotsOrProtests,-33.92528,18.42389,RiotsOrProtests
RiotsOrProtests,-33.92528,18.42389,RiotsOrProtests
RiotsOrProtests,-33.92528,18.42389,RiotsOrProtests
RiotsOrProtests,-33.92528,18.42389,RiotsOrProtests
RiotsOrProtests,-33.92528,18.42389,RiotsOrProtests
RiotsOrProtests,-33.92528,18.42389,RiotsOrProtests
RiotsOrProtests,-33.92528,18.42389,RiotsOrProtests
RiotsOrProtests,-33.92528,18.42389,RiotsOrProtests
RiotsOrProtests,-33.92528,18.42389,RiotsOrProtests
RiotsOrProtests,-33.92528,18.42389,RiotsOrProtests
RiotsOrProtests,-33.92528,18.42389,RiotsOrProtests
RiotsOrProtests,-33.92528,18.42389,RiotsOrProtests
RiotsOrProtests,-33.92528,18.42389,RiotsOrProtests
RiotsOrProtests,-33.92528,18.42389,RiotsOrProtests
RiotsOrProtests,-33.92528,18.42389,RiotsOrProtests
RiotsOrProtests,-33.92528,18.42389,RiotsOrProtests
RiotsOrProtests,-33.92528,18.42389,RiotsOrProtests
RiotsOrProtests,-33.92528,18.42389,RiotsOrProtests
RiotsOrProtests,-33.92528,18.42389,RiotsOrProtests
RiotsOrProtests,-33.92528,18.42389,RiotsOrProtests
RiotsOrProtests,-33.92528,18.42389,RiotsOrProtests
RiotsOrProtests,-33.92528,18.42389,RiotsOrProtests
RiotsOrProtests,-33.92528,18.42389,RiotsOrProtests
RiotsOrProtests,-33.92528,18.42389,RiotsOrProtests
RiotsOrProtests,-33.92528,18.42389,RiotsOrProtests
RiotsOrProtests,-33.92528,18.42389,RiotsOrProtests
RiotsOrProtests,10.5665,49.0609,RiotsOrProtests
RiotsOrProtests,9.92925,47.21727,RiotsOrProtests
RiotsOrProtests,9.92925,47.21727,RiotsOrProtests
RiotsOrProtests,9.92925,47.21727,RiotsOrProtests
RiotsOrProtests,10.97529,43.43922,RiotsOrProtests
RiotsOrProtests,10.22551,48.30988,RiotsOrProtests
RiotsOrProtests,10.62182,47.36813,RiotsOrProtests
RiotsOrProtests,10.62182,47.36813,RiotsOrProtests
RiotsOrProtests,10.62182,47.36813,RiotsOrProtests
RiotsOrProtests,10.62182,47.36813,RiotsOrProtests
RiotsOrProtests,10.62182,47.36813,RiotsOrProtests
RiotsOrProtests,10.62182,47.36813,RiotsOrProtests
RiotsOrProtests,10.62182,47.36813,RiotsOrProtests
RiotsOrProtests,10.62182,47.36813,RiotsOrProtests
RiotsOrProtests,10.62182,47.36813,RiotsOrProtests
RiotsOrProtests,10.62182,47.36813,RiotsOrProtests
RiotsOrProtests,36.63709,3.69474,RiotsOrProtests
RiotsOrProtests,36.63709,3.69474,RiotsOrProtests
RiotsOrProtests,-5.25,39.7667,RiotsOrProtests
RiotsOrProtests,35.23722,11.115,RiotsOrProtests
RiotsOrProtests,-12.3666,27.8333,RiotsOrProtests
RiotsOrProtests,-15.18725,26.23909,RiotsOrProtests
RiotsOrProtests,-32.82328,28.11523,RiotsOrProtests
RiotsOrProtests,-32.82328,28.11523,RiotsOrProtests
RiotsOrProtests,7.8333,38.2333,RiotsOrProtests
RiotsOrProtests,-18.01274,31.07555,RiotsOrProtests
RiotsOrProtests,-18.01274,31.07555,RiotsOrProtests
RiotsOrProtests,36.16525,1.33452,RiotsOrProtests
RiotsOrProtests,36.16525,1.33452,RiotsOrProtests
RiotsOrProtests,-13.9333,32.15,RiotsOrProtests
RiotsOrProtests,8.78333,40.28333,RiotsOrProtests
RiotsOrProtests,-3.3363,29.3788,RiotsOrProtests
RiotsOrProtests,36.8358,10.10684,RiotsOrProtests
RiotsOrProtests,36.8358,10.10684,RiotsOrProtests
RiotsOrProtests,-33.98585,18.45749,RiotsOrProtests
RiotsOrProtests,5.335,-4.004,RiotsOrProtests
RiotsOrProtests,-32.0115,27.58045,RiotsOrProtests
RiotsOrProtests,-33.68715,25.81087,RiotsOrProtests
RiotsOrProtests,9.5091,-13.7122,RiotsOrProtests
RiotsOrProtests,9.5091,-13.7122,RiotsOrProtests
RiotsOrProtests,9.5091,-13.7122,RiotsOrProtests
RiotsOrProtests,9.5091,-13.7122,RiotsOrProtests
RiotsOrProtests,36.365,6.6147,RiotsOrProtests
RiotsOrProtests,36.365,6.6147,RiotsOrProtests
RiotsOrProtests,36.365,6.6147,RiotsOrProtests
RiotsOrProtests,36.365,6.6147,RiotsOrProtests
RiotsOrProtests,36.75472,3.44278,RiotsOrProtests
RiotsOrProtests,6.35,2.4333,RiotsOrProtests
RiotsOrProtests,6.35,2.4333,RiotsOrProtests
RiotsOrProtests,12.98085,37.76239,RiotsOrProtests
RiotsOrProtests,12.88333,-14.48333,RiotsOrProtests
RiotsOrProtests,14.6667,-17.44406,RiotsOrProtests
RiotsOrProtests,14.6667,-17.44406,RiotsOrProtests
RiotsOrProtests,14.6667,-17.44406,RiotsOrProtests
RiotsOrProtests,14.6667,-17.44406,RiotsOrProtests
RiotsOrProtests,14.6667,-17.44406,RiotsOrProtests
RiotsOrProtests,14.6667,-17.44406,RiotsOrProtests
RiotsOrProtests,14.6667,-17.44406,RiotsOrProtests
RiotsOrProtests,14.6667,-17.44406,RiotsOrProtests
RiotsOrProtests,14.6667,-17.44406,RiotsOrProtests
RiotsOrProtests,14.6667,-17.44406,RiotsOrProtests
RiotsOrProtests,10.15,36.71667,RiotsOrProtests
RiotsOrProtests,31.41648,31.81332,RiotsOrProtests
RiotsOrProtests,31.41648,31.81332,RiotsOrProtests
