x,y
1/1/06 1:00,459 PC  BURGLARY VEHICLE
1/1/06 1:00,10851(A)VC TAKE VEH W/O OWNER
1/1/06 1:00,459 PC  BURGLARY VEHICLE
1/1/06 1:06,459 PC  BURGLARY RESIDENCE
1/1/06 1:30,243(D) PC BATT/CIVILIAN W/INJ
1/1/06 1:30,10851(A)VC TAKE VEH W/O OWNER
1/1/06 1:51,246.3 PC NEGL DISCH FIREARM
1/1/06 2:00,487(A) PC GRAND THEFT
1/1/06 2:09,CASUALTY REPORT
1/1/06 2:10,246 PC SHOOT OCCUP DWELL/VEH
1/1/06 2:14,LOST PROPERTY - I RPT
1/1/06 2:30,CASUALTY REPORT
1/1/06 2:40,11351.5 HS POSS SALE RCK COCAI
1/1/06 2:40,211 PC  ROBBERY UNSPECIFIED
1/1/06 2:47,594(B)(2)(A) VANDALISM/ -$400
1/1/06 2:54,243(E)1 BATTERY NONCOHAB SPOUS
1/1/06 3:00,10851(A)VC TAKE VEH W/O OWNER
1/1/06 3:00,594(B)(2)(A) VANDALISM/ -$400
1/1/06 3:28,459 PC  BURGLARY RESIDENCE
1/1/06 3:30,TRAFFIC-ACCIDENT-NON INJURY
1/1/06 3:52,475(C) PASS FORGED NOTE
1/1/06 4:00,245(A)(2) AWDW/FIREARM/CIVILIA
1/1/06 4:00,11377(A)HS POSS AMPHETAMINES
1/1/06 4:00,487(A) GRAND THEFT-INSIDE
1/1/06 4:00,459 PC  BURGLARY VEHICLE
1/1/06 4:00,459 PC  BURGLARY VEHICLE
1/1/06 4:15,TRAFFIC-ACCIDENT-NON INJURY
1/1/06 4:15,484 PC   PETTY THEFT/INSIDE
1/1/06 4:20,TOWED/STORED VEH-14602.6
1/1/06 4:30,10851(A)VC TAKE VEH W/O OWNER
1/1/06 5:14,20002(A) HIT/RUN
1/1/06 5:22,5150 WI DANGER SELF/OTHERS
1/1/06 6:00,TOWED/STORED VEHICLE
1/1/06 6:00,487(A) PC GRAND THEFT
1/1/06 6:10,IMPOUNDED VEHICLE
1/1/06 6:27,10851(A)VC TAKE VEH W/O OWNER
1/1/06 6:46,20002(A) HIT/RUN
1/1/06 7:00,459 PC  BURGLARY RESIDENCE
1/1/06 7:20,PERSON INFORMATION - I RPT
1/1/06 7:30,653M(B) PC ANNOY/RPT CALL HOME
1/1/06 7:45,459 PC  BURGLARY VEHICLE
1/1/06 7:46,20002(A) HIT/RUN
1/1/06 7:55,211 PC ROBBERY- BUSINESS
1/1/06 7:55,CASUALTY REPORT
1/1/06 8:00,594(B)(2)(A) VANDALISM/ -$400
1/1/06 8:00,LOST PROPERTY - I RPT
1/1/06 8:00,LOST PROPERTY - I RPT
1/1/06 8:00,LOST PROPERTY - I RPT
1/1/06 8:00,484J PC PUBLISH CARD INFO
1/1/06 8:00,LOST PROPERTY - I RPT
1/1/06 8:00,530 PC FALSE PERS. REC PROP
1/1/06 8:00,459 PC  BURGLARY BUSINESS
1/1/06 8:00,1708 US   THEFT OF MAIL
1/1/06 8:00,LOST PROPERTY - I RPT
1/1/06 8:00,530.5 PC USE PERSONAL ID INFO
1/1/06 8:00,484 PETTY THEFT CLOUT UNLOCKED
1/1/06 8:00,484G(B) PC ACCESS CARD FRAUD
1/1/06 8:00,530 PC FALSE PERS. REC PROP
1/1/06 8:00,TELEPEST -I RPT
1/1/06 8:00,SUSP PERS-NO CRIME - I RPT
1/1/06 8:00,530 PC FALSE PERS. REC PROP
1/1/06 8:05,10851 VC AUTO THEFT LOCATE
1/1/06 8:57,TOWED/STORED VEHICLE
1/1/06 9:00,653M(B) PC ANNOY/RPT CALL HOME
1/1/06 9:15,242 PC  BATTERY CIVILIAN
1/1/06 9:15,11377(A)HS POSS AMPHETAMINES
1/1/06 9:30,TOWED/STORED VEHICLE
1/1/06 9:45,TOWED/STORED VEHICLE
1/1/06 9:53,506 PC EMBEZZLEMENT/CONTRACTOR
1/1/06 10:00,MISSING PERSON I RPT
1/1/06 10:00,BURGLARY - I RPT
1/1/06 10:00,TOWED/STORED VEHICLE
1/1/06 10:00,THREATS - I RPT
1/1/06 10:00,MISSING PERSON
1/1/06 10:30,459 PC  BURGLARY RESIDENCE
1/1/06 10:30,594(B)(2)(A) VANDALISM/ -$400
1/1/06 11:00,459 PC  BURGLARY RESIDENCE
1/1/06 11:01,11364 HS POSS DRUG PARAPH
1/1/06 11:04,TOWED/STORED VEHICLE
1/1/06 11:08,CASUALTY REPORT
1/1/06 11:10,484 PETTY THEFT-SHOPLIFT
1/1/06 11:30,MISSING PERSON
1/1/06 11:30,11364 HS POSS DRUG PARAPH
1/1/06 11:30,MISSING PERSON
1/1/06 11:46,HARASSMENT - I RPT
1/1/06 11:49,O/S AGENCY -ASSISTANCE- I RPT
1/1/06 12:00,MISSING PERSON
1/1/06 12:00,10851(A)VC TAKE VEH W/O OWNER
1/1/06 12:00,487(D)GRAND THEFT FIREARM/ANIM
1/1/06 12:00,484G(B) PC ACCESS CARD FRAUD
1/1/06 12:00,LOST PROPERTY - I RPT
1/1/06 12:00,530.5 PC USE PERSONAL ID INFO
1/1/06 12:00,653M(A) PC OBSCENE/THREAT CALL
1/1/06 12:30,459 PC  BURGLARY BUSINESS
1/1/06 12:45,647(A) PC LEWD CONDUCT
1/1/06 12:45,TOWED/STORED VEHICLE
1/1/06 13:00,GANG ACTIVITY - I RPT
1/1/06 13:10,11364 HS POSS DRUG PARAPH
1/1/06 13:49,459 PC  BURGLARY-UNSPECIFIED
1/1/06 14:00,530.5 PC USE PERSONAL ID INFO
1/1/06 14:40,HARASSMENT - I RPT
1/1/06 14:57,422 PC THREAT/INTENT TO TERROR
1/1/06 14:59,CASUALTY REPORT
1/1/06 15:00,10851(A)VC TAKE VEH W/O OWNER
1/1/06 15:00,484J PC PUBLISH CARD INFO
1/1/06 15:13,20001(A) VC HIT/RUN INJ/DEATH
1/1/06 15:30,10851(A)VC TAKE VEH W/O OWNER
1/1/06 15:30,484 PETTY THEFT-SHOPLIFT
1/1/06 15:30,LOST PROPERTY - I RPT
1/1/06 15:36,FOUND PROPERTY - I RPT
1/1/06 15:40,TOWED/STORED VEHICLE
1/1/06 16:00,484 PC   PETTY THEFT/INSIDE
1/1/06 16:00,MISSING PERSON
1/1/06 16:00,459 PC  BURGLARY RESIDENCE
1/1/06 16:00,487(A) PC GRAND THEFT
1/1/06 16:00,484 PC   PETTY THEFT/INSIDE
1/1/06 16:25,NON INJ HR/MAIL OUT REPORT
1/1/06 16:30,TOWED/STORED VEHICLE
1/1/06 16:51,TRAFFIC-ACCIDENT-NON INJURY
1/1/06 16:57,10851(A)VC TAKE VEH W/O OWNER
1/1/06 16:57,11364 HS POSS DRUG PARAPH
1/1/06 16:59,TRAFFIC-ACCIDENT-NON INJURY
1/1/06 17:00,10851(A)VC TAKE VEH W/O OWNER
1/1/06 17:00,484 PETTY THEFT/LICENSE PLATE
1/1/06 17:00,459 PC  BURGLARY RESIDENCE
1/1/06 17:00,LOST PROPERTY - I RPT
1/1/06 17:30,197 JUSTIFIABLE HOMI-CIVILIAN
1/1/06 17:37,TRAFFIC-ACCIDENT-NON INJURY
1/1/06 17:41,20001(A) VC HIT/RUN INJ/DEATH
1/1/06 17:41,23153(A) VC DUI CAUSE INJURY
1/1/06 18:00,245(A)(1)AWDW/NO FIREARM/CIVIL
1/1/06 18:00,MISSING PERSON
1/1/06 18:00,594(B)(1)PC  VANDALISM +$400
1/1/06 18:00,594(B)(2)(A) VANDALISM/ -$400
1/1/06 18:10,TRAFFIC-ACCIDENT-NON INJURY
1/1/06 18:19,TOWED/STORED VEHICLE
1/1/06 18:23,484 PETTY THEFT-SHOPLIFT
1/1/06 18:55,211 PC  ROBBERY UNSPECIFIED
1/1/06 18:55,1551(A) FUGITIVE FROM JUSTICE
1/1/06 19:00,MISSING PERSON
1/1/06 19:00,MISSING PERSON
1/1/06 19:00,10851(A)VC TAKE VEH W/O OWNER
1/1/06 19:00,459 PC  BURGLARY VEHICLE
1/1/06 19:00,484 PC   PETTY THEFT/INSIDE
1/1/06 19:11,MISCELLANEOUS I RPT (ZMISC)
1/1/06 19:40,459 PC  BURGLARY VEHICLE
1/1/06 19:59,484 PC   PETTY THEFT/INSIDE
1/1/06 20:00,10851(A)VC TAKE VEH W/O OWNER
1/1/06 20:00,459 PC  BURGLARY VEHICLE
1/1/06 20:00,459 PC  BURGLARY VEHICLE
1/1/06 20:00,TELEPEST -I RPT
1/1/06 20:05,459 PC  BURGLARY RESIDENCE
1/1/06 20:30,THREATS - I RPT
1/1/06 20:40,TOWED/STORED VEHICLE
1/1/06 20:49,THREATS - I RPT
1/1/06 21:00,10851(A)VC TAKE VEH W/O OWNER
1/1/06 21:00,487(A) GRAND THEFT-INSIDE
1/1/06 21:10,20001(A) VC HIT/RUN INJ/DEATH
1/1/06 21:11,20002(A) HIT/RUN
1/1/06 21:15,12020(A)(4) PC DIRK/DAGGER
1/1/06 21:33,20001(A) VC HIT/RUN INJ/DEATH
1/1/06 22:00,10851(A)VC TAKE VEH W/O OWNER
1/1/06 22:00,10851(A)VC TAKE VEH W/O OWNER
1/1/06 22:00,11364 HS POSS DRUG PARAPH
1/1/06 22:00,20002(A) HIT/RUN
1/1/06 22:00,20002(A) HIT/RUN
1/1/06 22:00,459 PC  BURGLARY VEHICLE
1/1/06 22:00,459 PC  BURGLARY VEHICLE
1/1/06 22:00,594(B)(2)(A) VANDALISM/ -$400
1/1/06 22:10,245(A)(1)AWDW/NO FIREARM/CIVIL
1/1/06 22:28,VANDALISM - I RPT
1/1/06 22:30,10851(A)VC TAKE VEH W/O OWNER
1/1/06 22:30,11364 HS POSS DRUG PARAPH
1/1/06 22:30,10851(A)VC TAKE VEH W/O OWNER
1/1/06 22:36,243(D) PC BATT/CIVILIAN W/INJ
1/1/06 22:45,245(A)(1)AWDW/NO FIREARM/CIVIL
1/1/06 22:54,THREATS - I RPT
1/1/06 23:00,242 PC  BATTERY CIVILIAN
1/1/06 23:00,487(A) PC GRAND THEFT
1/1/06 23:05,10851 VC AUTO THEFT LOCATE
1/1/06 23:14,20001(A) VC HIT/RUN INJ/DEATH
1/1/06 23:16,10851 VC AUTO THEFT LOCATE
1/1/06 23:20,10851(A)VC TAKE VEH W/O OWNER
1/1/06 23:30,TOWED/STORED VEH-14602.6
1/1/06 23:45,ROBBERY - I RPT
1/1/06 23:45,459 PC  BURGLARY VEHICLE
1/1/06 23:59,459 PC  BURGLARY VEHICLE
1/2/06 0:00,POSS STOLEN VEHICLE- I RPT
1/2/06 0:00,487(A) GRAND THEFT-AUTO PARTS
1/2/06 0:00,459 PC  BURGLARY RESIDENCE
1/2/06 0:00,594(B)(1)PC  VANDALISM +$400
1/2/06 0:01,594(B)(2)(A) VANDALISM/ -$400
1/2/06 0:01,484 PC  PETTY THEFT AUTO PART
1/2/06 0:01,594(B)(2)(A) VANDALISM/ -$400
1/2/06 0:01,459 PC  BURGLARY VEHICLE
1/2/06 0:01,484 PC  PETTY THEFT/ OUTSIDE
1/2/06 0:02,529 PC FALSE PERSONATION
1/2/06 0:05,11364 HS POSS DRUG PARAPH
1/2/06 0:30,459 PC  BURGLARY RESIDENCE
1/2/06 0:31,VANDALISM - I RPT
1/2/06 1:00,459 PC  BURGLARY RESIDENCE
1/2/06 1:30,487(A) GRAND THEFT-AUTO PARTS
1/2/06 1:38,496(A) RECEIVE STOLEN PROPERTY
1/2/06 1:41,11357(B)HS POSS -28.5GR MARIJ
1/2/06 1:56,TRAFFIC-ACCIDENT-NON INJURY
1/2/06 2:00,FOUND PROPERTY - I RPT
1/2/06 2:00,594(B)(1)PC  VANDALISM +$400
1/2/06 2:19,459 PC  BURGLARY BUSINESS
1/2/06 3:00,459 PC  BURGLARY VEHICLE
1/2/06 5:00,NON INJ HR/MAIL OUT REPORT
1/2/06 6:12,TOWED/STORED VEHICLE
1/2/06 6:24,TOWED/STORED VEHICLE
1/2/06 6:25,243(E)1 BATTERY NONCOHAB SPOUS
1/2/06 6:30,10851(A)VC TAKE VEH W/O OWNER
1/2/06 6:30,459 PC  BURGLARY VEHICLE
1/2/06 6:48,11364 HS POSS DRUG PARAPH
1/2/06 6:50,484 PETTY THEFT/LICENSE PLATE
1/2/06 7:00,290(A)(1)(D) FAIL TO REG-5 DAY
1/2/06 7:16,594(B)(1)VANDALISM GRAF +$400
1/2/06 7:53,TRAFFIC-ACCIDENT-NON INJURY
1/2/06 8:00,10851(A)VC TAKE VEH W/O OWNER
1/2/06 8:20,11350(A)HS POSS CNTRL SUBST
1/2/06 9:38,TOWED/STORED VEHICLE
1/2/06 9:56,10851 VC AUTO THEFT LOCATE
1/2/06 10:00,290(A)(1)(D) FAIL TO REG-5 DAY
1/2/06 10:00,242 PC  BATTERY CIVILIAN
1/2/06 10:00,459 PC  BURGLARY VEHICLE
1/2/06 10:30,MISSING PERSON
1/2/06 11:00,THREATS - I RPT
1/2/06 11:00,MISSING PERSON
1/2/06 11:03,20001(A) VC HIT/RUN INJ/DEATH
1/2/06 11:32,10851 VC AUTO THEFT LOCATE
1/2/06 11:37,TRAFFIC-ACCIDENT-NON INJURY
1/2/06 11:38,BATTERY - I RPT
1/2/06 11:54,20002(A) HIT/RUN
1/2/06 12:00,MISSING PERSON
1/2/06 12:00,1708 US   THEFT OF MAIL
1/2/06 12:00,HARASSMENT - I RPT
1/2/06 12:10,11351.5 HS POSS SALE RCK COCAI
1/2/06 12:22,TOWED/STORED VEH-14602.6
1/2/06 12:29,10851 VC AUTO THEFT LOCATE
1/2/06 13:00,10851(A)VC TAKE VEH W/O OWNER
1/2/06 13:00,530.5 PC USE PERSONAL ID INFO
1/2/06 13:42,245(A)(1)AWDW/NO FIREARM/CIVIL
1/2/06 14:00,459 PC  BURGLARY VEHICLE
1/2/06 14:00,487(A) PC GRAND THEFT
1/2/06 14:15,20002(A) HIT/RUN
1/2/06 14:21,20002(A) HIT/RUN
1/2/06 14:33,215(A) PC    CARJACKING
1/2/06 15:00,459 PC  BURGLARY VEHICLE
1/2/06 15:30,484 PC  PETTY THEFT/ OUTSIDE
1/2/06 15:39,602(K)TRESPASS:INJURE PROPERTY
1/2/06 15:59,459 PC  BURGLARY BUSINESS
1/2/06 16:00,459 PC  BURGLARY VEHICLE
1/2/06 16:18,11377(A)HS POSS AMPHETAMINES
1/2/06 16:33,TRAFFIC-ACCIDENT INJURY
1/2/06 16:40,484 PETTY THEFT/LICENSE PLATE
1/2/06 16:44,TRAFFIC-ACCIDENT INJURY
1/2/06 16:49,503 PC   EMBEZZLEMENT
1/2/06 16:50,459 PC  BURGLARY BUSINESS
1/2/06 17:00,10851(A)VC TAKE VEH W/O OWNER
1/2/06 17:00,242 PC  BATTERY CIVILIAN
1/2/06 17:00,594(B)(2)(A) VANDALISM/ -$400
1/2/06 17:03,20002(A) HIT/RUN
1/2/06 17:04,TRAFFIC-ACCIDENT INJURY
1/2/06 17:15,9.04.050 A DRINKING IN PUBLIC
1/2/06 17:45,459 PC  BURGLARY RESIDENCE
1/2/06 17:47,TOWED/STORED VEHICLE
1/2/06 17:50,459 PC  BURGLARY RESIDENCE
1/2/06 17:51,TOWED/STORED VEH-14602.6
1/2/06 18:00,10851(A)VC TAKE VEH W/O OWNER
1/2/06 18:00,314.1 PC   INDECENT EXPOSURE
1/2/06 18:00,10851(A)VC TAKE VEH W/O OWNER
1/2/06 18:00,THREATS - I RPT
1/2/06 18:20,459 PC  BURGLARY VEHICLE
1/2/06 18:24,TOWED/STORED VEHICLE
1/2/06 18:25,459 PC  BURGLARY VEHICLE
1/2/06 18:29,484 PC   PETTY THEFT/INSIDE
1/2/06 18:30,487(A) PC GRAND THEFT
1/2/06 18:41,11364 HS POSS DRUG PARAPH
1/2/06 18:45,10851(A)VC TAKE VEH W/O OWNER
1/2/06 18:45,CASUALTY REPORT
1/2/06 18:46,MISCELLANEOUS I RPT (ZMISC)
1/2/06 18:46,TRAFFIC-ACCIDENT INJURY
1/2/06 18:55,10851(A)VC TAKE VEH W/O OWNER
1/2/06 19:00,459 PC  BURGLARY RESIDENCE
1/2/06 19:00,459 PC  BURGLARY VEHICLE
1/2/06 19:00,PETTY THEFT - I RPT
1/2/06 19:01,484 PC   PETTY THEFT/INSIDE
1/2/06 19:05,5150 WI DANGER SELF/OTHERS
1/2/06 19:11,TOWED/STORED VEH-14602.6
1/2/06 19:20,MISSING PERSON
1/2/06 19:22,245(A)(1)AWDW/NO FIREARM/CIVIL
1/2/06 19:51,TRAFFIC-ACCIDENT-NON INJURY
1/2/06 20:02,211 PC  ROBBERY UNSPECIFIED
1/2/06 20:25,5150 WI DANGER SELF/OTHERS
1/2/06 20:30,10851(A)VC TAKE VEH W/O OWNER
1/2/06 20:30,10851(A)VC TAKE VEH W/O OWNER
1/2/06 20:32,TOWED/STORED VEHICLE
1/2/06 20:52,FAMILY DISTURBANCE - I RPT
1/2/06 20:55,148.9 PC FALSE ID TO OFFICER
1/2/06 21:00,MISSING PERSON
1/2/06 21:00,459 PC  BURGLARY VEHICLE
1/2/06 21:00,10851(A)VC TAKE VEH W/O OWNER
1/2/06 21:00,594(B)(2)(A) VANDALISM/ -$400
1/2/06 21:00,10851(A)VC TAKE VEH W/O OWNER
1/2/06 21:00,459 PC  BURGLARY VEHICLE
1/2/06 21:05,211 PC ROBBERY- BUSINESS
1/2/06 21:07,211 PC  ROBBERY UNSPECIFIED
1/2/06 21:13,243(E)1 BATTERY NONCOHAB SPOUS
1/2/06 21:13,10851 VC AUTO THEFT LOCATE
1/2/06 21:25,10851(A)VC TAKE VEH W/O OWNER
1/2/06 21:29,PROTECTIVE CUSTODY-I RPT
1/2/06 21:36,PROTECTIVE CUSTODY-I RPT
1/2/06 21:44,211 PC  ROBBERY UNSPECIFIED
1/2/06 21:55,211 PC  ROBBERY UNSPECIFIED
1/2/06 22:00,CASUALTY REPORT
1/2/06 22:00,10851(A)VC TAKE VEH W/O OWNER
1/2/06 22:00,10851(A)VC TAKE VEH W/O OWNER
1/2/06 22:05,CASUALTY REPORT
1/2/06 22:49,CHILD WELFARE - I RPT
1/2/06 22:54,FOUND PROPERTY - I RPT
1/2/06 22:58,TRAFFIC-ACCIDENT INJURY
1/2/06 23:00,459 PC  BURGLARY VEHICLE
1/2/06 23:00,484 PETTY THEFT CLOUT UNLOCKED
1/2/06 23:15,11364 HS POSS DRUG PARAPH
1/2/06 23:15,10851(A)VC TAKE VEH W/O OWNER
1/2/06 23:30,11350(A)HS POSS CNTRL SUBST
1/2/06 23:30,487(A) GRAND THEFT-INSIDE
1/2/06 23:30,459 PC  BURGLARY VEHICLE
1/2/06 23:42,245(A)(1)AWDW/NO FIREARM/CIVIL
1/2/06 23:44,11377(A)HS POSS AMPHETAMINES
1/3/06 0:00,CASUALTY REPORT
1/3/06 0:00,459 PC  BURGLARY VEHICLE
1/3/06 0:00,530.5 PC USE PERSONAL ID INFO
1/3/06 0:01,10851(A)VC TAKE VEH W/O OWNER
1/3/06 0:01,459 PC  BURGLARY VEHICLE
1/3/06 0:01,484 PC-PETTY THEFT-COIN MACHIN
1/3/06 0:01,484 PC-PETTY THEFT-COIN MACHIN
1/3/06 0:01,484 PC-PETTY THEFT-COIN MACHIN
1/3/06 0:01,459 PC  BURGLARY VEHICLE
1/3/06 0:01,459 PC  BURGLARY VEHICLE
1/3/06 0:01,484 PC   PETTY THEFT/INSIDE
1/3/06 0:01,530.5 PC USE PERSONAL ID INFO
1/3/06 0:02,20002(A) HIT/RUN
1/3/06 0:02,TOWED/STORED VEH-14602.6
1/3/06 0:05,211 PC  ROBBERY UNSPECIFIED
1/3/06 0:08,243(E)1 BATTERY NONCOHAB SPOUS
1/3/06 0:09,10851 VC AUTO THEFT LOCATE
1/3/06 0:22,12420 PC SELL/TRANSP TEAR GAS
1/3/06 0:26,594(B)(1)PC  VANDALISM +$400
1/3/06 0:38,10851 VC AUTO THEFT LOCATE
1/3/06 0:41,MISCELLANEOUS I RPT (ZMISC)
1/3/06 1:00,487(A) GRAND THEFT-CLOUT-UNLOC
1/3/06 2:00,10851(A)VC TAKE VEH W/O OWNER
1/3/06 2:00,459 PC  BURGLARY BUSINESS
1/3/06 2:00,459 PC  BURGLARY VEHICLE
1/3/06 2:01,11364 HS POSS DRUG PARAPH
1/3/06 2:35,459 PC  BURGLARY VEHICLE
1/3/06 2:54,594(B)(1)PC  VANDALISM +$400
1/3/06 3:00,THREATS - I RPT
1/3/06 3:05,211 PC  ROBBERY UNSPECIFIED
1/3/06 3:07,10851 VC AUTO THEFT LOCATE
1/3/06 3:15,594(B)(1)PC  VANDALISM +$400
1/3/06 4:00,487(A) PC GRAND THEFT
1/3/06 4:16,BATTERY - I RPT
1/3/06 4:57,187(A)  HOMICIDE
1/3/06 4:57,MISSING PERSON
1/3/06 5:23,ACCIDENTAL FIRES/ARSON -I RPT
1/3/06 5:30,10851(A)VC TAKE VEH W/O OWNER
1/3/06 5:35,5150 WI DANGER SELF/OTHERS
1/3/06 6:30,459 PC  BURGLARY RESIDENCE
1/3/06 6:39,496(A) RECEIVE STOLEN PROPERTY
1/3/06 7:00,BUSINESS PERMITS - I RPT
1/3/06 7:27,TOWED/STORED VEHICLE
1/3/06 7:30,459 PC  BURGLARY RESIDENCE
1/3/06 7:40,594(B)(2)(A) VANDALISM/ -$400
1/3/06 7:57,10851 VC AUTO THEFT LOCATE
1/3/06 8:00,10851(A)VC TAKE VEH W/O OWNER
1/3/06 8:00,FOUND PROPERTY - I RPT
1/3/06 8:00,459 PC  BURGLARY VEHICLE
1/3/06 8:00,TRAFFIC-ACCIDENT INJURY
1/3/06 8:00,459 PC  BURGLARY BUSINESS
1/3/06 8:00,484G(B) PC ACCESS CARD FRAUD
1/3/06 8:02,484 PETTY THEFT/LICENSE PLATE
1/3/06 8:02,10851 VC AUTO THEFT LOCATE
1/3/06 8:05,11357(B)HS POSS -28.5GR MARIJ
1/3/06 8:06,TRAFFIC-ACCIDENT INJURY
1/3/06 8:06,TOWED/STORED VEHICLE
1/3/06 8:08,TRAFFIC-ACCIDENT INJURY
1/3/06 8:10,FOUND PROPERTY - I RPT
1/3/06 8:15,TOWED/STORED VEH-14602.6
1/3/06 8:16,TOWED/STORED VEH-14602.6
1/3/06 8:21,10851 VC AUTO THEFT LOCATE
1/3/06 8:30,10851(A)VC TAKE VEH W/O OWNER
1/3/06 8:30,594(B)(2)(A) VANDALISM/ -$400
1/3/06 8:43,SUSP PERS-NO CRIME - I RPT
1/3/06 8:55,10851(A)VC TAKE VEH W/O OWNER
1/3/06 8:55,TOWED/STORED VEH-14602.6
1/3/06 8:57,10851 VC AUTO THEFT LOCATE
1/3/06 9:00,10851(A)VC TAKE VEH W/O OWNER
1/3/06 9:00,20002(A) HIT/RUN
1/3/06 9:00,484 PETTY THEFT CLOUT UNLOCKED
1/3/06 9:00,530.5 PC USE PERSONAL ID INFO
1/3/06 9:00,484G(B) PC ACCESS CARD FRAUD
1/3/06 9:00,530.5 PC USE PERSONAL ID INFO
1/3/06 9:00,LOST PROPERTY - I RPT
1/3/06 9:11,TOWED/STORED VEH-14602.6
1/3/06 9:15,459 PC  BURGLARY RESIDENCE
1/3/06 9:17,9.04.070 URINATE/DEFECATE PUB
1/3/06 9:28,TOWED/STORED VEH-14602.6
1/3/06 9:30,487(A) PC GRAND THEFT
1/3/06 9:40,CASUALTY REPORT
1/3/06 9:40,TOWED/STORED VEHICLE
1/3/06 9:41,10851 VC AUTO THEFT LOCATE
1/3/06 9:41,10851 VC AUTO THEFT LOCATE
1/3/06 9:49,TOWED/STORED VEHICLE
1/3/06 9:58,TOWED/STORED VEHICLE
1/3/06 10:00,487(A) GRAND THEFT-INSIDE
1/3/06 10:22,TOWED/STORED VEHICLE
1/3/06 10:23,TOWED/STORED VEH-14602.6
1/3/06 10:30,422 PC THREAT/INTENT TO TERROR
1/3/06 10:30,TOWED/STORED VEHICLE
1/3/06 10:40,TRAFFIC-ACCIDENT-NON INJURY
1/3/06 10:50,TOWED/STORED VEHICLE
1/3/06 11:00,594(B)(1)PC  VANDALISM +$400
1/3/06 11:00,10851(A)VC TAKE VEH W/O OWNER
